total_students,total_schools,teachers_total,total_revenue,total_federal_revenue,total_state_revenue,total_local_revenue,total_expenditure,total_salaries,white_students,lowest_grade,highest_grade,metro_micro,charter_status,state_name,LEAID,NAME,exist_five_years
303.0,b'3    ',b'31.5   ',5854000,4252000,1352000,250000,5408000,2743000,8.0,PK,12,0,3,alaska,0200525,ANNETTE ISLAND REGIONAL EDUCATIONAL,True
783.0,b'2    ',b'21     ',7615000,2645000,4534000,436000,8229000,3097000,556.0,PK,12,0,3,alaska,0200540,NENANA CITY SCHOOL DISTRICT,True
765.0,b'5    ',b'45.2   ',9708000,1280000,6451000,1977000,9585000,5083000,157.0,PK,12,0,2,alaska,0200570,NOME CITY SCHOOL DISTRICT,True
14754.0,b'34   ',b'-1     ',159187000,32489000,84016000,42682000,160694000,88376000,10295.0,PK,12,1,2,alaska,0200600,FAIRBANKS N STAR BOROUGH SCHOOL DIST,True
1938.0,b'10   ',b'193.9  ',48051000,10590000,10654000,26807000,49115000,27073000,127.0,PK,12,0,3,alaska,0200610,NORTH SLOPE BOROUGH SCHOOLS,True
2143.0,b'13   ',b'161.6  ',59199000,14140000,24188000,20871000,61270000,20940000,115.0,PK,12,0,3,alaska,0200625,NORTHWEST ARCTIC BOROUGH SCHOOLS,True
12.0,b'1    ',b'2.3    ',552000,65000,425000,62000,533000,243000,2.0,KG,12,0,3,alaska,0200630,PELICAN CITY SCHOOL DISTRICT,True
638.0,b'3    ',b'42.7   ',6731000,624000,4043000,2064000,6833000,3659000,470.0,PK,12,0,3,alaska,0200660,PETERSBURG CITY SCHOOL DISTRICT,True
125.0,b'2    ',b'13.5   ',3445000,1677000,1231000,537000,3553000,1315000,5.0,PK,12,0,3,alaska,0200670,PRIBILOF ISLANDS REGIONAL EDUCATIONA,True
166.0,b'1    ',b'12.8   ',3016000,557000,2313000,146000,3199000,1301000,0.0,PK,12,0,3,alaska,0200680,ST MARYS SCHOOL DISTRICT,True
109.0,b'1    ',b'10.8   ',2561000,353000,1018000,1190000,2614000,1050000,95.0,KG,12,0,3,alaska,0200690,SKAGWAY CITY SCHOOL DISTRICT,True
217.0,b'10   ',b'-1     ',7430000,987000,6191000,252000,7548000,1995000,174.0,PK,12,0,3,alaska,0200700,SOUTHEAST ISLANDS REGIONAL EDUCATION,True
714.0,b'9    ',b'-1     ',18031000,6807000,9794000,1430000,18530000,7458000,2.0,PK,12,0,3,alaska,0200710,SOUTHWEST REGION SCHOOLS,True
119.0,b'2    ',b'5.4    ',1477000,177000,1189000,111000,1580000,593000,40.0,PK,12,0,3,alaska,0200715,TANANA CITY SCHOOL DISTRICT,True
440.0,b'2    ',b'30     ',6489000,290000,2686000,3513000,6700000,2826000,185.0,PK,12,0,3,alaska,0200720,UNALASKA CITY SCHOOL DISTRICT,True
205.0,b'5    ',b'18.5   ',3961000,1539000,2139000,283000,4211000,1516000,59.0,PK,12,0,3,alaska,0200730,CHATHAM REGIONAL EDUCATIONAL ATTENDA,True
414.0,b'11   ',b'27.5   ',9330000,3984000,5078000,268000,9295000,4597000,10.0,PK,12,0,3,alaska,0200760,KUSPUK REGIONAL EDUCATIONAL ATTENDAN,True
656.0,b'4    ',b'-1     ',7734000,657000,5545000,1532000,7447000,3133000,550.0,PK,12,0,3,alaska,0200770,DENALI BOROUGH SCHOOL DISTRICT,True
279.0,b'9    ',b'-1     ',10376000,2300000,7757000,319000,10327000,3107000,11.0,PK,12,0,3,alaska,0200775,YUKON FLATS REGIONAL EDUCATIONAL ATT,True
836.0,b'3    ',b'52.3   ',11247000,562000,4515000,6170000,10869000,5945000,645.0,PK,12,0,3,alaska,0200780,VALDEZ CITY SCHOOL DISTRICT,True
239.0,b'4    ',b'8      ',4210000,1695000,2143000,372000,4447000,1396000,145.0,PK,12,1,3,alaska,0200800,CHUGACH REGIONAL EDUCATIONAL ATTENDA,True
375.0,b'3    ',b'25.4   ',4636000,1071000,2458000,1107000,4721000,2517000,250.0,PK,12,0,3,alaska,0200810,WRANGELL CITY SCHOOL DISTRICT,True
132.0,b'2    ',b'11.6   ',2510000,486000,1367000,657000,2600000,1055000,23.0,KG,12,0,3,alaska,0200840,YAKUTAT SCHOOL DISTRICT,True
1903.0,b'13   ',b'60.3   ',18823000,5120000,12971000,732000,19905000,6348000,1199.0,PK,12,1,2,alaska,0200862,YUKON-KOYUKUK REGIONAL EDUCATIONAL A,True
5518.0,b'7    ',b'277.8  ',50410000,1619000,10697000,38094000,51224000,20872000,4984.0,PK,12,1,3,arizona,0400001,CAVE CREEK UNIFIED SCHOOL DIST #93,True
2729.0,b'4    ',b'148    ',18080000,2531000,8251000,7298000,17050000,10120000,2149.0,PK,12,1,3,arizona,0400003,CHINO VALLEY UNIFIED SCH DIST 51,True
389.0,b'1    ',b'21.8   ',2255000,376000,1149000,730000,2606000,1574000,217.0,PK,08,1,3,arizona,0400004,CLARKSDALE-JEROME ELEM DISTRICT NO 3,True
101.0,b'1    ',b'11     ',1579000,252000,401000,926000,1372000,866000,47.0,PK,08,0,3,arizona,0400005,SALOME SCHOO DISTRICT 30,True
603.0,b'5    ',b'-1     ',4624000,854000,3662000,108000,3660000,2000000,133.0,KG,12,2,1,arizona,0400016,COCHISE PRIVATE INDUSTRY COUNCIL,True
222.0,b'1    ',b'-1     ',1521000,53000,1303000,165000,1189000,749000,173.0,KG,08,1,1,arizona,0400018,"PINE FOREST EDUCATION ASSOCIATION, I",True
156.0,b'1    ',b'-1     ',1040000,16000,1014000,10000,1009000,642000,127.0,09,12,1,1,arizona,0400019,FLAGSTAFF ARTS AND LEADERSHIP ACADEM,True
259.0,b'1    ',b'-1     ',1516000,24000,1442000,50000,1308000,767000,206.0,KG,08,1,1,arizona,0400020,MONTESSORI CHARTER SCHOOL OF FLAGSTA,True
407.0,b'3    ',b'20.1   ',5048000,1934000,1901000,1213000,4583000,2288000,407.0,PK,12,2,3,arizona,0400021,COLORADO CITY UNIFIED SCH DISTRICT 1,True
99.0,b'1    ',b'9      ',1180000,101000,526000,553000,1388000,640000,81.0,PK,08,0,3,arizona,0400022,VERNON ELEM SCHOOL DIST 9,True
1405.0,b'3    ',b'101    ',20075000,11375000,7479000,1221000,23848000,8426000,1.0,PK,12,0,3,arizona,0400023,PINON SCHOOL UNIF SCH DIST 4,True
580.0,b'4    ',b'35.3   ',5091000,583000,1664000,2844000,4853000,2431000,514.0,PK,12,0,3,arizona,0400026,HEBER OVERGAARD SCHOOL DISTRICT,True
94.0,b'1    ',b'-1     ',680000,101000,573000,6000,503000,294000,72.0,KG,08,2,1,arizona,0400028,TRIUMPHANT LEARNING CENTER,True
80.0,b'1    ',b'-1     ',524000,14000,469000,41000,470000,301000,74.0,KG,08,1,1,arizona,0400031,VENTANA ACADEMIC CHARTER SCHOOL,True
175.0,b'1    ',b'-1     ',1298000,164000,1030000,104000,1161000,567000,36.0,KG,08,1,1,arizona,0400033,MESA ARTS ACADEMY,True
662.0,b'1    ',b'-1     ',3848000,226000,3313000,309000,2614000,1626000,530.0,KG,08,1,1,arizona,0400034,"VALLEY ACADEMY, INC.",True
273.0,b'1    ',b'-1     ',2055000,23000,1752000,280000,1292000,853000,263.0,06,12,1,1,arizona,0400036,FOOTHILLS ACADEMY,True
121.0,b'1    ',b'-1     ',672000,13000,645000,14000,663000,422000,110.0,KG,08,1,1,arizona,0400037,"TWENTY FIRST CENTURY CHARTER SCHOOL,",True
173.0,b'2    ',b'-1     ',1009000,17000,947000,45000,942000,537000,164.0,KG,05,1,1,arizona,0400038,CASY COUNTRY DAY SCHOOL,True
121.0,b'1    ',b'-1     ',942000,211000,714000,17000,721000,349000,90.0,KG,09,1,1,arizona,0400039,"DRAGONFLEYE SCIENCE, INC.",False
1136.0,b'1    ',b'-1     ',6124000,150000,5853000,121000,4639000,2917000,963.0,KG,08,1,1,arizona,0400040,"EDU-PRIZE, INC.",True
174.0,b'1    ',b'-1     ',1154000,72000,1082000,0,1295000,753000,45.0,09,12,1,1,arizona,0400041,MARICOPA COUNTY COMMUNITY COLLEGE DI,True
282.0,b'1    ',b'-1     ',1992000,35000,1787000,170000,1529000,948000,246.0,09,12,1,1,arizona,0400043,NEW SCHOOL FOR THE ARTS,True
87.0,b'1    ',b'-1     ',666000,0,601000,65000,522000,315000,69.0,07,12,1,1,arizona,0400045,INTERNATIONAL STUDIES ACADEMY,True
271.0,b'1    ',b'-1     ',7123000,2660000,1599000,2864000,3565000,2188000,0.0,07,12,1,1,arizona,0400047,SALT RIVER PIMA-MARICOPA  COMMUNITY,True
70.0,b'1    ',b'-1     ',962000,41000,414000,507000,362000,260000,56.0,KG,12,1,1,arizona,0400048,KACHINA COUNTRY DAY SCHOOL,True
176.0,b'1    ',b'-1     ',1219000,15000,1043000,161000,1040000,504000,142.0,KG,08,1,1,arizona,0400049,GAN YELADEEM:  THE LOOKING GLASS SCH,False
68.0,b'2    ',b'-1     ',543000,136000,388000,19000,344000,186000,37.0,KG,12,1,1,arizona,0400051,"CARMEL COMMUNITY, INC.",False
397.0,b'1    ',b'-1     ',2690000,0,2528000,162000,2443000,1367000,352.0,07,12,1,1,arizona,0400053,"HERITAGE ACADEMY, INC.",True
482.0,b'1    ',b'-1     ',3307000,73000,2671000,563000,3070000,1448000,401.0,KG,08,1,1,arizona,0400054,VILLA MONTESSORI CHARTER SCHOOL,True
158.0,b'2    ',b'-1     ',979000,52000,916000,11000,852000,476000,116.0,KG,08,1,1,arizona,0400055,"EDUPRENEURSHIP, INC.",True
355.0,b'1    ',b'-1     ',2545000,0,2290000,255000,2270000,1288000,297.0,05,12,1,1,arizona,0400056,ARIZONA SCHOOL FOR THE ARTS,True
129.0,b'1    ',b'-1     ',1033000,117000,916000,0,806000,460000,3.0,09,12,1,1,arizona,0400057,"ARIZONA CALL-A-TEEN YOUTH RESOURCES,",True
160.0,b'2    ',b'-1     ',1036000,43000,911000,82000,913000,512000,101.0,KG,08,1,1,arizona,0400059,SCOTTSDALE HORIZONS CHARTER SCHOOL,True
143.0,b'1    ',b'-1     ',1292000,218000,1011000,63000,1343000,356000,120.0,UG,UG,1,1,arizona,0400061,"INTELLI-SCHOOL, INC.",True
244.0,b'2    ',b'-1     ',2046000,324000,1605000,117000,1670000,858000,1.0,KG,08,1,1,arizona,0400062,TERTULIA: A LEARNING COMMUNITY,True
124.0,b'1    ',b'-1     ',832000,61000,760000,11000,712000,409000,96.0,KG,12,2,1,arizona,0400064,"LAKE HAVASU CHARTER SCHOOL, INC.",True
1295.0,b'3    ',b'-1     ',6654000,0,6484000,170000,6127000,3451000,1135.0,KG,08,1,1,arizona,0400065,BENJAMIN FRANKLIN CHARTER SCHOOL,True
46.0,b'1    ',b'-1     ',359000,50000,305000,4000,166000,79000,3.0,07,12,1,1,arizona,0400067,"VICTORY HIGH SCHOOL, INC.",True
375.0,b'3    ',b'-1     ',2103000,97000,1934000,72000,1888000,940000,229.0,KG,08,1,1,arizona,0400068,MONTESSORI DAY PUBLIC SCHOOLS CHARTE,True
130.0,b'1    ',b'-1     ',831000,16000,742000,73000,634000,339000,78.0,KG,08,1,1,arizona,0400069,KHALSA MONTESSORI ELEMENTARY SCHOOLS,True
322.0,b'1    ',b'-1     ',2663000,0,1962000,701000,2381000,1552000,273.0,07,12,1,1,arizona,0400070,TEMPE PREPARATORY ACADEMY,True
427.0,b'1    ',b'-1     ',2645000,43000,2375000,227000,2029000,1452000,314.0,KG,08,1,1,arizona,0400071,"BRIGHT BEGINNINGS SCHOOL, INC.",True
417.0,b'2    ',b'-1     ',2434000,36000,2346000,52000,2345000,1360000,360.0,KG,09,1,1,arizona,0400072,MONTESSORI EDUCATION CENTRE CHARTER,True
51.0,b'1    ',b'-1     ',315000,48000,248000,19000,336000,164000,11.0,KG,12,1,1,arizona,0400073,ECOTECH ACADEMY OF SCIENCE AND AGRIC,False
1289.0,b'4    ',b'-1     ',8227000,516000,6698000,1013000,5719000,3625000,1134.0,KG,12,2,1,arizona,0400074,KINGMAN ACADEMY OF LEARNING,True
386.0,b'1    ',b'-1     ',2282000,86000,2089000,107000,1542000,910000,320.0,KG,08,2,1,arizona,0400075,YOUNG SCHOLARS ACADEMY CHARTER SCHOO,True
561.0,b'1    ',b'-1     ',489000,183000,301000,5000,8077000,4095000,11.0,09,12,0,1,arizona,0400076,HOPI JR/SR HIGH SCHOOL,False
134.0,b'2    ',b'-1     ',1144000,182000,935000,27000,827000,492000,68.0,09,12,0,1,arizona,0400077,NORTHERN ARIZONA ACADEMY FOR CAREER,True
193.0,b'5    ',b'-1     ',1803000,460000,1333000,10000,1227000,721000,68.0,09,12,1,1,arizona,0400078,EDGE SCHOOL  INC. THE,True
171.0,b'1    ',b'-1     ',1333000,140000,1193000,0,964000,582000,29.0,UG,UG,1,1,arizona,0400079,TUCSON YOUTH DEVELOPMENT/ACE CHARTER,True
345.0,b'1    ',b'-1     ',2704000,582000,2047000,75000,1921000,1137000,196.0,KG,08,1,1,arizona,0400081,PRESIDIO SCHOOL,True
2279.0,b'2    ',b'95.6   ',15859000,1664000,4533000,9662000,13805000,7629000,1594.0,09,12,2,3,arizona,0400082,COLORADO R UNION HIGH SCH DIST 2,True
1591.0,b'13   ',b'-1     ',11832000,1440000,10254000,138000,9722000,3248000,745.0,KG,12,1,1,arizona,0400083,PPEP & AFFILIATES,True
91.0,b'1    ',b'-1     ',1501000,202000,944000,355000,952000,567000,4.0,06,12,1,1,arizona,0400085,"TUCSON URBAN LEAGUE, INC.",True
71.0,b'1    ',b'-1     ',523000,0,509000,14000,863000,236000,31.0,07,12,1,1,arizona,0400087,CALLI OLLIN_ACADEMY,False
40.0,b'1    ',b'-1     ',402000,11000,360000,31000,453000,365000,17.0,06,12,1,1,arizona,0400088,MINGUS MOUNTAIN ESTATE RESIDENTIAL C,True
185.0,b'1    ',b'-1     ',1266000,64000,1072000,130000,862000,444000,157.0,KG,08,1,1,arizona,0400089,"SEDONA CHARTER SCHOOL, INC.",True
179.0,b'1    ',b'-1     ',1148000,78000,1054000,16000,841000,530000,163.0,KG,08,1,1,arizona,0400090,MINGUS SPRINGS CHARTER SCHOOL,True
338.0,b'1    ',b'-1     ',2077000,68000,1929000,80000,1845000,1108000,294.0,KG,08,1,1,arizona,0400092,"FRANKLIN PHONETIC PRIMARY SCHOOL, IN",True
128.0,b'1    ',b'-1     ',916000,44000,790000,82000,642000,363000,121.0,KG,08,1,1,arizona,0400093,"SKYVIEW SCHOOL, INC.",True
105.0,b'1    ',b'-1     ',666000,46000,572000,48000,582000,378000,28.0,09,12,1,1,arizona,0400094,AZ-TEC HIGH SCHOOL,True
106.0,b'1    ',b'-1     ',743000,44000,699000,0,656000,333000,12.0,09,12,1,1,arizona,0400095,"YUMA PRIVATE INDUSTRY COUNCIL, INC.",True
133.0,b'1    ',b'-1     ',862000,0,778000,84000,786000,397000,128.0,KG,06,1,1,arizona,0400096,"MOUNTAIN SCHOOL, INC.",True
293.0,b'1    ',b'-1     ',2355000,19000,1912000,424000,1612000,998000,252.0,07,12,1,1,arizona,0400097,NORTHLAND PREPARATORY ACADEMY,True
201.0,b'1    ',b'-1     ',1431000,52000,1223000,156000,1409000,707000,168.0,KG,08,1,1,arizona,0400098,FLAGSTAFF JUNIOR ACADEMY,True
72.0,b'1    ',b'-1     ',484000,9000,464000,11000,408000,275000,46.0,09,12,2,1,arizona,0400099,LIBERTY HIGH SCHOOL,True
581.0,b'1    ',b'-1     ',3453000,177000,3055000,221000,2208000,1461000,450.0,KG,08,1,1,arizona,0400100,BALL CHARTER SCHOOL (HEARN),True
656.0,b'7    ',b'-1     ',4629000,701000,3478000,450000,3389000,1740000,142.0,KG,12,1,1,arizona,0400101,"OMEGA SCHOOLS D.B.A. OMEGA ACADEMY,",True
221.0,b'1    ',b'-1     ',1557000,267000,1259000,31000,1473000,714000,0.0,KG,08,1,1,arizona,0400102,"FRIENDLY HOUSE, INC.",True
444.0,b'5    ',b'-1     ',2844000,45000,2796000,3000,2171000,1140000,301.0,06,12,1,1,arizona,0400103,"OMBUDSMAN EDUCATIONAL SERVICES, LTD.",True
32.0,b'1    ',b'-1     ',221000,5000,202000,14000,239000,93000,21.0,06,12,1,1,arizona,0400104,GLOBAL RENAISSANCE ACADEMY OF DISTIN,True
177.0,b'1    ',b'-1     ',1503000,65000,951000,487000,974000,429000,132.0,KG,08,1,1,arizona,0400105,"DCS PARTNER, INC. DBA DESTINY COMMUN",True
236.0,b'2    ',b'-1     ',1850000,163000,1548000,139000,1271000,593000,215.0,09,12,1,1,arizona,0400106,ARIZONA AGRIBUSINESS & EQUINE CENTER,True
55.0,b'1    ',b'-1     ',419000,0,419000,0,389000,274000,41.0,UG,UG,1,1,arizona,0400107,INTERNATIONAL COMMERCE SECONDARY SCH,True
727.0,b'5    ',b'-1     ',6941000,0,6566000,375000,6035000,2493000,342.0,UG,UG,1,1,arizona,0400108,HUMANITIES AND SCIENCES ACADEMY OF T,True
894.0,b'1    ',b'-1     ',6254000,846000,4944000,464000,4824000,2118000,130.0,KG,10,1,1,arizona,0400109,"PHOENIX ADVANTAGE CHARTER SCHOOL, IN",True
313.0,b'1    ',b'-1     ',1876000,39000,1743000,94000,1810000,940000,219.0,KG,08,1,1,arizona,0400111,"ALLEN-COCHRAN ENTERPRISES, INC.",True
241.0,b'1    ',b'-1     ',1691000,82000,1405000,204000,1299000,846000,205.0,KG,12,1,1,arizona,0400112,EAGLES AERIE SCHOOLS,True
249.0,b'1    ',b'-1     ',1519000,0,1395000,124000,1381000,711000,248.0,KG,08,1,1,arizona,0400113,FOUNTAIN HILLS CHARTER SCHOOL,True
112.0,b'1    ',b'-1     ',912000,83000,825000,4000,767000,290000,0.0,09,12,1,1,arizona,0400114,CALLI OLLIN ACADEMY,True
239.0,b'1    ',b'-1     ',1522000,0,1428000,94000,1371000,785000,192.0,KG,08,1,1,arizona,0400115,HERMOSA MONTESSORI CHARTER SCHOOL,True
251.0,b'1    ',b'-1     ',4066000,1863000,1497000,706000,3882000,2053000,2.0,05,08,1,1,arizona,0400116,CASA BLANCA MIDDLE SCHOOL,True
301.0,b'1    ',b'-1     ',1974000,0,1966000,8000,1719000,1069000,277.0,09,12,1,1,arizona,0400121,"ACCELERATED LEARNING CENTER, INC.",True
379.0,b'1    ',b'-1     ',2693000,402000,2224000,67000,2180000,1125000,10.0,KG,08,1,1,arizona,0400122,ACCLAIM CHARTER SCHOOL,True
105.0,b'1    ',b'-1     ',1116000,306000,752000,58000,661000,459000,9.0,UG,UG,1,1,arizona,0400124,GENESIS ACADEMY,True
224.0,b'1    ',b'-1     ',2270000,409000,1531000,330000,1810000,899000,23.0,09,12,1,1,arizona,0400125,"LUZ ACADEMY OF TUCSON, INC",True
86.0,b'2    ',b'-1     ',452000,7000,445000,0,413000,221000,61.0,KG,06,1,1,arizona,0400126,"MONTESSORI SCHOOLHOUSE OF TUCSON, IN",True
191.0,b'2    ',b'-1     ',1429000,280000,1139000,10000,776000,304000,30.0,KG,08,1,1,arizona,0400128,"ACADEMY OF EXCELLENCE, INC.",True
289.0,b'1    ',b'-1     ',1654000,0,1654000,0,1653000,1119000,152.0,KG,12,1,1,arizona,0400129,"ACCELERATED LEARNING LABORATORY, INC",True
299.0,b'1    ',b'-1     ',1794000,0,1757000,37000,1284000,945000,240.0,KG,12,1,1,arizona,0400130,AMERICAN HERITAGE ACADEMY,True
741.0,b'4    ',b'-1     ',4373000,429000,3902000,42000,3463000,938000,298.0,KG,12,1,1,arizona,0400131,"IDEABANC, INC.",True
320.0,b'2    ',b'-1     ',2563000,117000,2420000,26000,2121000,66000,158.0,KG,12,1,1,arizona,0400133,GENERAL HEALTH CORP. DBA ARIZONA YOU,True
300.0,b'1    ',b'-1     ',1860000,22000,1740000,98000,1611000,845000,299.0,05,12,1,1,arizona,0400134,"BASIS SCHOOL, INC.",True
599.0,b'1    ',b'-1     ',3731000,271000,3058000,402000,2839000,1668000,427.0,KG,06,1,1,arizona,0400135,"CHALLENGE SCHOOL, INC.",True
70.0,b'1    ',b'-1     ',478000,54000,413000,11000,404000,209000,33.0,KG,06,1,1,arizona,0400136,CHESTER-NEWTON CHARTER AND MONTESSOR,True
141.0,b'1    ',b'-1     ',1183000,68000,1035000,80000,1008000,597000,104.0,KG,08,1,1,arizona,0400138,D.W. HIGGINS INSTITUTE,True
257.0,b'1    ',b'-1     ',1406000,21000,1377000,8000,1309000,627000,10.0,KG,08,1,1,arizona,0400139,DAVIS EDUCATION CENTER,False
87.0,b'1    ',b'-1     ',610000,103000,498000,9000,529000,391000,79.0,KG,06,2,1,arizona,0400141,DISCOVERY PLUS ACADEMY,True
88.0,b'1    ',b'-1     ',703000,82000,610000,11000,624000,382000,51.0,09,12,0,1,arizona,0400142,"E.Q. SCHOLARS, INC.",True
113.0,b'1    ',b'-1     ',785000,145000,635000,5000,425000,141000,7.0,KG,12,1,1,arizona,0400143,ENTERPRISE ACADEMY,True
151.0,b'1    ',b'-1     ',1046000,75000,925000,46000,832000,496000,60.0,06,12,1,1,arizona,0400144,FLORENCE CRITTENTON SERVICES OF ARIZ,True
69.0,b'1    ',b'-1     ',398000,8000,384000,6000,471000,209000,41.0,KG,06,1,1,arizona,0400145,"GEM CHARTER SCHOOL, INC.",True
144.0,b'1    ',b'-1     ',965000,104000,815000,46000,813000,364000,50.0,KG,09,1,1,arizona,0400146,GLOBAL EDUCATION FOUNDATION,True
152.0,b'1    ',b'-1     ',1764000,754000,979000,31000,1548000,826000,1.0,09,12,1,1,arizona,0400147,HA:SAN EDUCATIONAL SERVICES,True
254.0,b'3    ',b'-1     ',1537000,177000,1305000,55000,1492000,791000,21.0,KG,12,1,1,arizona,0400148,EAST VALLEY YOUTH AND FAMILY SUPPORT,True
201.0,b'1    ',b'-1     ',1507000,77000,1418000,12000,1315000,601000,37.0,09,12,1,1,arizona,0400149,EL DORADO PUBLIC CHARTER HIGH SCHOOL,True
117.0,b'1    ',b'-1     ',966000,84000,788000,94000,1000000,560000,0.0,KG,09,2,1,arizona,0400150,"MEXICAYOTL ACADEMY, INC.",True
161.0,b'1    ',b'-1     ',1137000,116000,908000,113000,985000,506000,89.0,KG,06,1,1,arizona,0400151,NEW HORIZON SCHOOL FOR THE PERFORMIN,True
122.0,b'2    ',b'-1     ',844000,58000,786000,0,831000,518000,96.0,KG,12,1,1,arizona,0400152,"NEW WEST CHARTER SCHOOL, INC.",True
150.0,b'2    ',b'-1     ',1207000,212000,987000,8000,771000,363000,60.0,KG,12,1,1,arizona,0400153,PHOENIX SCHOOL OF ACADEMIC EXCELLENC,True
146.0,b'1    ',b'-1     ',2079000,1151000,928000,0,1530000,948000,0.0,09,12,0,1,arizona,0400154,"SHONTO GOVERNING BOARD OF EDUCATION,",True
214.0,b'6    ',b'-1     ',2057000,207000,1417000,433000,1829000,990000,142.0,KG,12,0,1,arizona,0400155,"RENAISSANCE EDUCATIONAL CONSORTIUM,",True
336.0,b'1    ',b'-1     ',2786000,26000,2747000,13000,2574000,1014000,267.0,KG,12,1,1,arizona,0400157,"SEQUOIA CHOICE SCHOOLS, LLLP",True
109.0,b'1    ',b'-1     ',691000,1000,688000,2000,722000,349000,38.0,UG,UG,1,1,arizona,0400159,TUCSON PREPARATORY SCHOOL,True
59.0,b'1    ',b'-1     ',408000,0,396000,12000,448000,244000,6.0,09,12,1,1,arizona,0400160,"VISION CHARTER SCHOOLS, INC.",True
232.0,b'1    ',b'-1     ',1840000,100000,1572000,168000,1261000,769000,126.0,09,12,1,1,arizona,0400161,WESTWIND CHILDREN`S SERVICES,True
416.0,b'1    ',b'-1     ',3091000,256000,2809000,26000,1960000,1016000,4.0,09,12,1,1,arizona,0400162,WILSON CHARTER HIGH SCHOOL,True
107.0,b'5    ',b'6.8    ',4082000,122000,3908000,52000,3727000,375000,35.0,PK,12,1,3,arizona,0400163,COCONINO COUNTY REGIONAL ACCOMODATIO,True
96.0,b'2    ',b'-1     ',514000,0,506000,8000,500000,261000,69.0,KG,12,1,1,arizona,0400164,ARIZONA ACADEMY OF SCIENCE AND TECHN,True
174.0,b'1    ',b'-1     ',2591000,19000,1095000,1477000,1878000,1337000,124.0,01,07,1,1,arizona,0400165,"KEYSTONE MONTESSORI CHARTER SCHOOL,",True
40.0,b'1    ',b'-1     ',350000,209000,141000,0,145000,82000,0.0,06,09,0,1,arizona,0400177,"WIDE RUINS COMMUNITY SCHOOL, INC",False
,b'0    ',b'-2     ',5000,0,3000,2000,9000,0,,PK,12,2,0,arizona,0400178,GREENLEE ALTERNATIVE SCHOOL DISTRICT,True
389.0,b'1    ',b'-1     ',2225000,27000,2127000,71000,1845000,1052000,331.0,KG,06,1,1,arizona,0400181,"BENCHMARK SCHOOL, INC.",True
217.0,b'1    ',b'-1     ',1315000,14000,1201000,100000,1006000,662000,193.0,KG,06,1,1,arizona,0400182,"CAMBRIDGE ACADEMY  EAST,  INC",True
573.0,b'1    ',b'-1     ',3623000,198000,2886000,539000,3168000,1869000,355.0,KG,08,1,1,arizona,0400184,BALL CHARTER SCHOOLS (DOBSON),True
693.0,b'1    ',b'-1     ',3864000,237000,3578000,49000,4899000,1968000,39.0,KG,12,1,1,arizona,0400185,"PHOENIX EDUCATION MANAGEMENT, LLC,",True
195.0,b'1    ',b'-1     ',1416000,33000,1215000,168000,1057000,575000,188.0,KG,08,1,1,arizona,0400187,STEPPING STONES ACADEMY,True
186.0,b'1    ',b'-1     ',1026000,0,866000,160000,973000,671000,124.0,KG,12,1,1,arizona,0400188,"ADVANCED EDUCATION SERVICES, INC.",True
11.0,b'1    ',b'-1     ',65000,0,65000,0,65000,28000,9.0,KG,06,1,1,arizona,0400189,EAST VALLEY ACADEMY,True
371.0,b'1    ',b'-1     ',2468000,356000,2090000,22000,1737000,947000,50.0,KG,08,1,1,arizona,0400190,LIBERTY TRADITIONAL CHARTER SCHOOL,True
218.0,b'1    ',b'-1     ',1377000,17000,1277000,83000,1258000,690000,117.0,KG,06,1,1,arizona,0400191,"APEX EDUCATION SYSTEMS, INC.",True
80.0,b'1    ',b'-1     ',496000,0,487000,9000,488000,236000,60.0,09,12,1,1,arizona,0400192,SONORAN DESERT SCHOOL,True
5016.0,b'12   ',b'-1     ',6887000,0,6000000,887000,6268000,324000,2968.0,06,12,0,3,arizona,0400197,NORTHERN ARIZONA VOCATIONAL INSTITUT,True
505.0,b'1    ',b'-1     ',8116000,7732000,384000,0,6846000,3340000,0.0,KG,08,0,1,arizona,0400198,"SHONTO GOVERNING BOARD OF EDUCATION,",True
103.0,b'1    ',b'-1     ',1322000,200000,793000,329000,940000,643000,19.0,09,12,1,1,arizona,0400201,PIMA COUNTY BOARD OF SUPERVISORS,True
555.0,b'3    ',b'-1     ',3552000,34000,3129000,389000,3175000,1839000,461.0,KG,12,1,1,arizona,0400202,"ACADEMY OF TUCSON, INC.",True
270.0,b'1    ',b'-1     ',1905000,99000,1806000,0,1705000,746000,200.0,09,12,1,1,arizona,0400204,"MOUNTAIN ROSE ACADEMY, INC.",True
164.0,b'1    ',b'-1     ',1016000,39000,939000,38000,896000,599000,122.0,KG,08,1,1,arizona,0400205,GREAT EXPECTATIONS ACADEMY,True
281.0,b'2    ',b'-1     ',1633000,0,1608000,25000,1455000,944000,201.0,KG,10,1,1,arizona,0400206,DESERT SPRINGS ACADEMY,True
75.0,b'1    ',b'-1     ',1254000,432000,387000,435000,872000,532000,2.0,05,12,1,1,arizona,0400207,"VECHIJ HIMDAG ALTERNATIVE SCHOOL, IN",True
158.0,b'1    ',b'-1     ',1013000,52000,880000,81000,854000,499000,139.0,KG,08,1,1,arizona,0400208,"MOUNTAIN OAK CHARTER SCHOOL, INC DBA",True
