LEAID,NAME,cluster,label
1700080,FOUR RIVERS SPECIAL ED COOP,4,False
4845180,WEST SABINE IND SCH DIST 905,4,False
3803590,BURKE CENTRAL SCH DIST 36,2,False
4222530,SPRING COVE SCHOOL DIST,4,False
3900306,COLUMBUS ARTS & TECHNOLOGY ACADEMY,0,False
4009720,DENISON SCH DIST 37,0,False
4217880,NORTHWESTERN SCH DIST,4,False
4100038,WALLOWA-REGION 18 EDUCATION SERVICE,2,False
4109120,OAKLAND SCH DIST 1,4,False
2910950,DORA SCH DIST R 3,4,False
3020850,PLAINS H S DIST 1,4,False
0802040,AKRON SCHOOL DISTRICT 1,4,False
2912930,GOLDEN CITY SCH DIST R-111,4,False
5506960,ITHACA SCHOOL DIST,4,False
3625470,SALEM CENTRAL SCHOOL DISTRICT,4,False
5302460,ELLENSBURG SCH DIST 401,0,False
3025020,STEVENSVILLE ELEM SCH DIST 2,4,False
3406780,HARDYSTON TWP SCH DIST,2,False
3414130,ROCKAWAY TWP SCH DIST,2,False
3402460,BURLINGTON TWP SCH DIST,4,False
0903300,PLAINVILLE TOWN SCHS,4,False
3629430,VALLEY STREAM UNION FREE SCH DIST 13,2,False
3008190,CUT BANK H S DIST 15,4,False
3399928,,4,False
1740410,VIRGINIA COMMUNITY UNIT SCHOOL DISTR,4,False
4008310,COLEMAN SCH DIST 35,4,False
0638670,SYLVAN UNION ELEMENTARY SCHOOL DISTR,4,False
0611430,DOUGLAS CITY ELEM SCH DIST,0,False
4024330,PLEASANT GROVE SCH DIST 29,0,False
4003810,BEGGS SCH DIST 4,0,False
1808490,ORLEANS COMMUNITY SCHOOLS,4,False
1304290,QUITMAN CO SCH DIST,4,False
3904406,GIRARD CITY SCH DIST,4,False
1743964,SOUTH WILL COUNTY SPECIAL EDUCATION,2,True
0400131,"IDEABANC, INC.",0,False
5009120,WHITING TOWN SCH DIST,0,False
3904779,EDISON LOCAL SCH DIST,4,False
3142720,MADISON CO SCH DIST 48,4,True
4010350,DURANT SCH DIST 72,0,False
5400090,BOONE CO SCH DIST,4,False
4829880,MC LEAN IND SCH DIST 903,2,False
3900540,MAIN STREET AUTOMOTIVE MAGNET SCHOOL,0,True
2511460,SWANSEA PUBLIC SCHS,2,False
5302490,ELMA SCH DIST 68,0,False
0636970,SNOWLINE JOINT UNIF SCH DIST,0,False
4833010,NORTH LAMAR IND SCH DISTRICT 911,4,False
3015690,KNEES ELEM DIST 59,4,False
3614460,HILTON CENTRAL SCH DIST,4,False
4007140,CENTRAL SCHOOL DISTRICT 7,0,False
1911790,FOREST CITY COMM SCH DIST,4,False
3608880,DEER PARK UF SCH DIST,2,False
0620070,KONOCTI UNIFIED SCHOOL DISTRICT,4,False
3904921,ROOTSTOWN LOCAL SCH DIST,4,False
3900383,OAKSTONE COMMUNITY SCHOOL,0,False
1719830,,4,False
1700152,NORTH DUPAGE SPECIAL ED COOP,2,False
0806600,BIG SANDY SCH DIST 100J,0,False
4901050,TOOELE CO SCH DIST,4,False
4004350,BIG PASTURE SCH DIST 333,0,False
1800012,NEW COMMUNITY SCHOOL,4,False
0400114,CALLI OLLIN ACADEMY,0,False
3013470,HARLOWTON H S DIST 16,4,False
3612660,GREEN ISLAND UNION FREE SCH DIST,4,False
4200098,LEHIGH VALLEY ACADEMY REGIONAL,2,False
5500030,ABBOTSFORD SCH DIST,0,False
3303360,GRANTHAM TOWN SCH DIST,2,False
2100104,,4,False
1801920,CLARKSVILLE COMMUNITY SCH. CORP.,2,False
0400183,,4,True
2309750,PHIPPSBURG TOWN SCHS,2,True
1903570,ANAMOSA COMM SCH DIST,4,False
4900059,,4,True
0504740,COUNTY LINE SCH DIST,4,False
1810920,SPEEDWAY CITY SCHOOLS,2,False
2900002,SOUTH HARRISON COUNTY SCHOOL DISTRIC,4,False
5504380,ELROY-KENDALL-WILTON SCHOOL DIST,0,False
3410710,MOORESTOWN TWP SCH DIST,2,False
4822970,HENDERSON IND SCH DIST 902,2,False
3900542,,4,True
1700155,LA SALLE-PERU AREA VOCATIONAL CENTER,2,False
3600008,SOUTH COUNTRY CENTRAL SCHOOL DIST,4,False
3609960,EAST ROCKAWAY UNION FREE SCHOOL DIST,2,False
4701830,HENRY CO SCH DIST,4,False
4829850,MCKINNEY IND SCH DISTRICT 907,2,False
3414580,SALEM COUNTY VOCATIONAL EDUCATION SC,4,False
4840500,SLOCUM IND SCH DIST 909,4,False
3900063,NORTH CENTRAL OH EDUCATIONAL SERVICE,2,False
2103030,JESSAMINE CO SCH DIST,4,False
5307320,RICHLAND SCH DIST 400,4,False
4800140,RICHARD MILBURN ALTER HIG,0,True
2508880,NORTHBOROUGH TOWN SCH,2,False
4108520,MORROW CO SCH DIST 1,4,False
4704100,TRENTON SPEC SCH DIST,4,False
3620160,MT PLEASANT CENTRAL SCH DIST,2,False
2627060,OTSEGO PUBLIC SCHOOLS,4,False
0503060,BENTONVILLE SCH DIST 6,4,False
0400284,OMEGA ALPHA ACADEMY,0,False
1700166,BOONE/WINNEBAGO ROE,0,False
1999005,AREA EDUC AGENCY 8 PRAIRIE LAKES,4,False
3105670,,4,True
1912480,GEORGE-LITTLE ROCK SCH DIST,4,False
3023730,SEELEY LAKE ELEM DIST 34,2,False
3015610,KING COLONY ELEM DIST 40,4,False
4815210,COPPELL IND SCH DIST 922,2,False
1100003,BOOKER T. WASHINGTON PUBLIC CHARTER,2,False
4500750,ALLENDALE CO SCH DIST 1,0,False
5500390,APPLETON AREA SCH DIST,4,False
0636180,SEBASTOPOL UNION ELEM SCH DIST,4,False
3910032,WOOSTER CTY SCH DIST,2,False
2635460,WATERVLIET CITY SCH DIST,0,False
1914700,IOWA CITY COMM SCH DIST,4,False
2700232,,4,True
5502430,CEDAR GROVE BELGIUM SCH DIST,4,False
0400608,"BASIS SCHOOL, INC. - SCOTTSDALE",0,False
4669930,MEADE SCH DIST 46-1,4,False
1700040,COOP ASSOCIATION FOR SPECIAL EDUC,2,True
2102540,HARLAN CO SCH DIST,0,False
0627850,OAK PARK UNIFIED SCHOOL DIST,4,False
1708460,CARLYLE COMMUNITY UNIT  SCHOOL DISTR,4,False
5500036,,4,False
3609360,DUANESBURG CENTRAL SCH DIST,4,False
3008040,S H-FOSTER CREEK ELEM DIST 86,4,False
1927500,WEST CENTRAL VALLEY COMMUNITY SCH DI,4,False
3175990,RED CLOUD CITY SCH DIS 2,2,False
5515780,WAUKESHA SCHOOL DISTRICT,4,False
1737590,STAUNTON COMMUNITY UNIT  SCHOOL DIST,0,False
3417500,MONMOUTH COUNTY VOCATIONAL SCHOOLS,2,False
2003180,ABILENE UNIFIED SCHOOL DIST 435,0,False
0622380,LAS LOMITAS ELEMENTARY SCHOOL DISTRI,2,False
3900359,,4,True
2728200,PEQUOT LAKES SCH DIST 186,0,False
2008970,LOUISBURG UNIF SCH DIST 416,4,False
2308100,MECHANIC FALLS TOWN SCHS,4,True
1739600,TUSCOLA COMMUNITY UNIT  SCHOOL DISTR,2,False
3629790,WALLKILL CENTRAL SCHOOL DISTRICT,4,False
0621570,LIBERTY ELEM SCH DIST,0,False
3800044,NORTHERN CASS SCHOOL DISTRICT 97,2,False
4823100,HIDALGO IND SCH DIST 905,0,False
2006510,SOUTHERN CLOUD UNIF SCHOOL DIST 334,0,False
1740500,GLEN ELLYN COMMUNITY CON SCHOOL DIST,2,False
1743070,WOODFORD COUNTY SPECIAL EDUCATION AS,2,False
2305670,FALMOUTH SCHOOL DEPT,2,False
1737680,STEGER SCHOOL DISTRICT 194,4,False
3900223,ARTS & COLLEGE PREPARATORY ACADEMY,0,False
1711400,FULTON COUNTY COMMUNITYDISTRICT 3,4,False
4003510,BALKO SCHOOL DISTRICT 75,2,False
0101800,HUNTSVILLE CITY SCH DIST,4,False
4814580,COLLINSVILLE IND SCH DIST 902,0,False
1913110,NODAWAY VALLEY COMMUNITY SCH DIST,4,False
4216890,NEWPORT SCH DIST,4,False
0905010,WESTON PUBLIC SCHS,2,False
5400510,HARRISON CO SCHOOL DISTRICT,4,False
5006750,READING TOWN SCH DIST,0,False
1903480,ALTA COMM SCH DIST,4,False
4680130,WOOD SCH DIST 47-2,2,True
3910013,EAST KNOX LOCAL SCH DIST,4,False
5601980,LARAMIE CO SCH DIST 1,0,False
3027090,VALIER H S DIST 18,4,False
4005010,BOONE-APACHE SCH DIST 56,0,False
3305220,NEWFOUND AREA SCHOOL DIST,4,False
2628890,HOUGHTON-PORTAGE TWP SCH DIST,0,False
1600900,DIETRICH SCH DIST 314,0,False
1734470,ROCKDALE SCHOOL DISTRICT 84,2,False
1727710,NAPERVILLE COMMUNITY UNIT DISTRICT 2,2,False
2615510,GANGES TWP SCH DIST 4,2,False
0803240,DE BEQUE SCH DIST JT 49,4,False
1742570,WILLOW SPRINGS SCHOOL DISTRICT 108,2,False
1736570,SOMONAUK COMMUNITY UNIT SCHOOL DISTR,2,False
4200038,IMHOTEP INSTITUTE CHS,2,False
4800099,,4,True
3400084,,4,False
0629280,PACHECO UNION ELEM SCH DIST,4,False
3631320,WHITESBORO CENTRAL SCHOOL DIST,4,False
3135580,BUFFALO CO SCH DIST 36,2,True
4841880,SUNNYVALE IND SCH DISTRICT 919,2,False
2004470,WACONDA UNIF SCH DIST 272,0,False
1804620,RIVER FOREST COMMUNITY SCHOOL CORP,0,False
2923040,OAK HILL SCH DIST R 1,4,False
4221490,SHENANDOAH VALLEY SCHOOL DIST,4,False
3900187,,4,True
4807680,ALBANY IND SCH DIST 901,4,False
0905160,WINCHESTER PUBLIC SCHS,4,False
4222920,SULLIVAN CO SCHOOL DIST,2,False
1908910,DENISON COMM SCH DIST,4,False
2611640,WESTWOOD COMM SCHOOL DIST,0,False
2008250,PRAIRIE VIEW U SCHOOL DISTRICT 362,4,False
0803450,DOUGLAS CO SCH DIST RE 1,4,False
2503660,CHICOPEE PUBLIC SCHOOL DEPT,0,False
3904702,DUBLIN LOCAL SCH DIST,2,False
4812150,BURKEVILLE IND SCH DIST 901,4,False
5501530,BOULDER JUNCTION SCH DIST 1,2,False
2800420,AMITE COUNTY SCHOOL DISTRICT,4,False
2511800,UPPER CAPE COD REG VOC-TECH SCHOOL D,2,False
5304920,MEAD CONS SCH DIST 354,0,False
1600720,CHALLIS JT SCH DIST 181,4,False
3305460,NOTTINGHAM TOWN SCH DIST,2,False
3904500,WARRENSVILLE HGTS CITY SCH DIST,4,False
4280130,CARBON COUNTY AVTS,2,False
1916620,LENOX COMM SCH DIST,4,False
0611610,DUNHAM ELEM SCH DIST,0,False
0505040,,4,True
2904950,BERNIE SCHOOL DIST R 13,4,False
2311730,SCHOOL ADMIN DIST 4,4,False
5516590,WHITE LAKE SCHOOL DISTRICT,4,False
3416620,UPPER SADDLE RIVER SCH DIST,2,False
4800077,BEXAR COUNTY ACADEMY,0,False
1718420,HARVARD COMMUNITY UNIT  SCHOOL DISTR,2,False
2919950,MANES SCH DIST R 5,4,False
2508670,NORTH ADAMS PUBLIC SCHOOLS,0,False
1729190,OAK LAWN-HOMETOWN SCHOOL DISTRICT 12,2,False
3820310,WYNDMERE PUBLIC SCHOOL DIST #42,2,False
4200010,,4,True
4113170,WEST LINN-WILSONVILLE SCH DIST 3J,4,False
4006180,CALERA SCH DIST 48,0,False
3904768,EAST HOLMES LOCAL SCH DIST,4,False
2702970,ALBERT LEA IND SCHOOL DIST 241,0,False
4203240,BELLEFONTE AREA SCH DIST,2,False
4608230,BRIDGEWATER SCH DIST 43-6,4,False
3306240,SOMERSWORTH CITY SCH DIST,4,False
1700243,TWIN RIVERS REGNL VOCATIONAL DELIVER,0,False
2011520,CHAUTAUQUA CO UNIF SCH DST 286,0,False
4800253,,4,False
1740830,WARRENSBURG-LATHAM COMMUNITY UNIT SC,4,False
3412300,OXFORD TWP SCH DIST,4,False
3628590,SYRACUSE CITY SCH DIST,0,False
0601930,,4,True
2314760,SCHOOL ADMIN DIST 67,4,True
0619650,KING CITY JT UNION HIGH SCHOOL DIST,4,False
4809750,BELLEVUE IND SCH DIST 904,4,False
4814880,COMO-PICKTON IND SCH DISTRICT 908,4,False
1923340,POSTVILLE COMM SCH DIST,4,False
3303960,INTER LAKES COOP SCH DIST,2,False
4109600,PHILOMATH SCH DIST 17J,4,False
2314330,SCHOOL ADMIN DIST 49,4,False
0805970,OURAY SCH DIST R 1,4,False
2918670,LINCOLN SCH DIST R 2,4,False
4280340,EASTERN CENTER FOR ARTS AND TECHNOLO,2,False
4810620,BLUFF DALE COMM SCH DISTRICT 904,2,False
4033360,YALE SCH DIST 103,0,False
0606990,CALIPATRIA UNIFIED SCH DIST,4,False
0400277,NEW JOY CHARTER SCHOOL,0,False
4017250,LAWTON SCH DIST 8,0,False
0400259,"SOUTHGATE ACADEMY, INC.",0,False
2700223,FAMILY ACADEMY CHARTER SCHOOL,4,True
3904520,BARNESVILLE EX VLG SCH DIST,0,False
3303180,GILFORD SCHOOL DISTRICT,2,False
1803570,FLAT ROCK HAWCREEK SCH CORPORATION,4,False
2927520,SALISBURY SCH DIST R 4,2,False
1707050,BREMEN COMMUNITY HIGH SCHOOL DISTRIC,2,False
3408370,LAWRENCE TWP SCH DIST,0,False
0500016,MARMADUKE SCH DIST,0,False
4024270,PLAINVIEW SCHOOL DIST 1,2,False
3804040,,4,True
3614310,HEUVELTON CENTRAL SCH,0,False
0902280,MADISON PUBLIC SCHS,2,False
2100112,,4,False
0902580,MONTVILLE TOWN SCHS,4,False
2003960,TWIN VALLEY UNIFIED SCH DIST 240,0,False
3628680,TICONDEROGA CENTRAL SCH DIST,4,False
4841670,STRATFORD IND SCH DIST 902,2,False
4108650,NEAH KAH NIE SCH DIST 56,2,False
2717250,LA CRESCENT IND SCHOOL DIST 300,0,False
1913080,GREENE COMM SCH DIST,4,False
2603870,BANGOR PUBLIC SCHOOL DIST,0,False
3628380,SUSQUEHANNA VAL CTL SCH,4,False
0619540,KERN HIGH SCHOOL DISTRICT,4,False
2700338,TAREK IBN ZIYAD ACADEMY,0,False
3139390,LAMAR VILLAGE SCH DIST 42,2,True
4817460,DOUGLAS IND SCH DIST 911,4,False
4841220,SPRING IND SCH DIST 919,4,False
3110800,WHITMAN SCH DIST 5,2,True
4672090,TODD CO SCH DIST 66-1,0,False
4202190,ALLEGHENY VALLEY SCH DIST,2,False
2005910,ELWOOD UNIFIED SCHOOL DIST 486,0,False
2700159,SOJOURNER TRUTH ACADEMY,0,False
0899320,SAN LUIS VALLEY BOCES,4,False
2500076,,4,False
3905100,EASTLAND JT VOC SCH DIST,2,False
2600148,GVSU-KNAPP CHARTER ACADEMY,0,False
4829220,MARTINS MILL IND SCH DIST 905,0,False
4218580,PENN DELCO SCH DIST,2,False
3626010,SCHENECTADY CITY DIST,4,False
3900036,MILLENNIUM COMMUNITY,0,False
5101510,FREDERICKSBURG CITY SCHOOLS,4,False
2636630,YPSILANTI CITY SCH DIST,4,False
4218740,PENNCREST SCH DIST,4,False
2510050,REVERE CITY SCH,4,False
3700045,MAGELLAN CHARTER,0,False
0606570,BURTON ELEM SCH DIST,0,False
5300012,,4,False
1909450,DOWS COMM SCH DIST,2,False
3018750,MONFORTON ELEM DIST 27,4,False
2911220,EAST PRAIRIE SCHOOL DISTRICT R-2,4,False
2728960,PINE POINT SCH DIST 25,0,False
3010230,FAIR-MONT-EGAN ELEM DIST 3,4,False
4701440,GRAINGER CO SCH DIST,0,False
4800087,,4,True
0503450,BOONEVILLE SCH DIST,0,False
1716320,GEFF CC SCHOOL DISTRICT 14,0,False
3402760,CAPE MAY POINT BORO SCHOOL D,2,False
4835370,PORT ARANSAS IND SCH DIST 908,2,False
3904833,LOWELLVILLE LOCAL SCH DIST,4,False
3145270,CHERRY CO SCH DIST 52,2,True
0600054,,4,True
0503240,BISMARCK SCH DIST,0,False
2713560,HAWLEY SCH DIST 150,0,False
1903330,,4,True
2600159,CMU-EAGLE'S CREST CHARTER ACADEMY,0,False
4212330,JEANNETTE CITY SCH DIST,4,False
1808040,NORTHERN COMM SCHOOL DIST,4,False
2900008,,4,False
4202900,CENTER FOR ARTS AND TECHNOLOGY,2,False
2010470,PALCO UNIF SCH DIST 269,4,False
2636120,WHITE PIGEON COMM SCHOOL DIST,0,False
2709720,CROOKSTON SCH DIST 593,0,False
0400330,"COMPASS HIGH SCHOOL, INC.",0,False
2600248,CMU - NEW BEGINNINGS ACADEMY,0,False
3407380,HOLLAND TWP SCH DIST,2,False
3000075,,4,False
2930720,VALLEY SCH DIST R 6,4,False
4014730,HODGEN SCH DIST 14,0,False
1721090,WEST PIKE COMMUNITY UNIT  SCHOOL DIS,4,True
5307020,QUILLAYUTE VALLEY SCH,0,False
3700074,DILLARD ACADEMY,4,False
0613170,EVERGREEN UNION ELEM SCH DIST,4,False
4842120,RIVERCREST INDEPENDENT SCH DIST,4,False
3904441,MOUNT HEALTHY CITY SCHOOL DIST,4,False
0403960,ISAAC SCH DIST 5,4,False
3100140,CREEK VALLEY SCHOOL DISTRICT 25,2,False
3904701,HILLIARD CITY SCHOOL DIST,2,False
1715400,FLORA COMMUNITY UNIT  SCHOOL DISTRIC,4,False
0400649,HERITAGE ELEMENTARY SCHOOL,0,False
2608070,CARROLLTON PUBLIC SCHOOLS,0,False
5000018,,4,False
4000051,CADDO-KIOWA AREA VOC-TECH SCH DIST 2,4,False
3900161,,4,True
3623280,PLATTSBURG CITY SCH DIST,4,False
0807350,WINDSOR SCH DIST RE-4,2,False
1706540,COMMUNITY HIGH SCHOOL DISTRICT 218,2,False
5301260,CHEWELAH SCH DIST 36,0,False
0400124,GENESIS ACADEMY,0,False
3100047,,4,False
3200210,HUMBOLDT CO SCH DIST,4,False
0611700,DUNSMUIR JT HIGH SCH DIST,4,False
2012950,WHITE ROCK SCH DIST 104,4,True
2509090,OAK BLUFFS TOWN SCHS,2,False
2512540,,4,True
3166240,GOLDEN RULE SCH DIST 133,2,True
5099903,ADDISON CENTRAL SUPV UNION,2,False
4800139,TEKOA ACADEMY OF ACCELERA,0,False
3170650,FORT CALHOUN SCH DIST 3,2,False
3399960,,4,False
0903530,REGIONAL SCHOOL DISTRICT 12,2,False
1741750,WEST WASHINGTON COUNTY COMMUNITY UNI,4,False
4209360,EVERETT AREA SCH DIST,4,False
1807230,MT PLEASANT TWP COMM SCH CORP,4,False
3900341,HEIR FORCE COMMUNITY SCHOOL,0,False
1201650,SANTA ROSA CO SCH DIST,4,False
3153190,DAWES CO SCH DIST 69,0,True
3905039,VINTON CO LOCAL SCH DIST,0,False
0625650,MONTGOMERY ELEM SCH DIST,2,False
3403870,DENVILLE TWP SCH DIST,2,False
0621210,LAWNDALE ELEM SCH DIST,0,False
2929340,GENTRY COUNTY SCHOOL DIST. R-2,4,False
3619350,MILFORD CENTRAL SCH DIST,4,False
5605680,SHERIDAN CO SCH DIST 3,4,False
1300330,BARTOW CO SCH DIST 608,4,False
5100365,BEDFORD CITY SCHOOLS,0,False
1601200,GENESEE JT SCH DIST 282,4,False
3904627,SOUTHEASTERN LOCAL SCH DIST,4,False
3904483,STOW CITY SCH DIST,2,False
3015450,KALISPELL SCH DIST 5,4,False
0401680,CARTWRIGHT SCH DIST 83,0,False
4213320,LAUREL HIGHLANDS SCHOOL DIST,4,False
2718240,LITTLE FALLS SCH DIST 482,0,False
4813350,CENTER POINT IND 901 SCHOOL DIST,4,False
3905135,PENTA COUNTY JT VOC SCH DIST,4,False
0513930,WATSON CHAPEL SCH DIST 24,0,False
3405550,FREDON TWP SCH DIST,2,False
2718330,LUVERNE SCH DIST 2184,0,False
2627240,OXFORD AREA COMM SCHOOL DIST 7,4,False
3480364,PASSAIC COUNTY EDUCATION SERVICES CO,2,False
5500120,ALBANY SCHOOL DISTRICT,4,False
2007710,INMAN UNIF SCH DIST 448,0,False
3304050,KEENE SCHOOL DISTRICT,2,False
1810470,SOUTH NEWTON SCH CORP,2,False
3904870,MAD RIVER LOCAL SCH DIST,4,False
0602310,ALUM ROCK UNION ELEM SCH DIST,4,False
4401050,TIVERTON TOWN SCHS,2,False
3164620,SAUNDERS CO SCH DIST 115,2,True
3404110,EAST BRUNSWICK TWP SCH DIST,2,False
0400275,HIGHLAND FREE SCHOOL,2,False
0608730,CITRUS SOUTH TULE ELEM SCH DIST,0,False
3100034,ASHLAND-GREENWOOD SCH DIST 1,2,False
3172390,KEARNEY CITY SCH DIST 7,2,False
2620730,LAKE ORION COMM SCH DIST,4,False
1705610,BELLEVILLE SCHOOL DISTRICT 118,4,False
0606060,BRISBANE ELEM SCH DIST,2,False
3403840,DENNIS TWP SCH DIST,4,False
4800005,BLACKWELL IND SCH DIST 903,2,False
2921690,NORTH NODAWAY SCHOOL DISTRICT R-6,4,False
0200006,,4,False
5004470,GUILFORD CENTRAL SCH DIST,0,False
0803180,CRIPPLE CREEK-VICTOR SCH DIST RE-1,2,False
0511460,,4,True
5600017,,4,True
2700280,F. SCOTT FITZGERALD WRITING ACADEMY,0,True
3408010,KINGWOOD TWP SCH DIST,2,False
4845150,WEST RUSK IND SCH DIST 914,4,False
1803060,DEKALB CO EASTERN COMM SCHOOL DIST,4,False
3606180,CALEDONIA-MUMFORD CTL SCH DIST,4,False
4822320,HAMSHIRE FANNETT IND SCH DISTRICT 91,4,False
0604590,BEND ELEM SCH DIST,4,False
2307250,LAMOINE TOWN SCHS,2,True
3119930,PLAIN VIEW SCHOOL DISTRICT 16,2,True
3012420,GLASGOW K-12 SCHOOL DISTRICT,4,False
4501440,CHARLESTON CO SCHOOL DISTRICT,2,False
2713380,HANCOCK IND SCH DIST 768,0,False
2700349,MAIN STREET SCHOOL PERFORMING ARTS,0,False
0400162,WILSON CHARTER HIGH SCHOOL,0,False
2507440,MASHPEE PUBLIC SCHOOL,2,False
4222370,SOUTHERN TIOGA SCH DIST,4,False
0102880,RUSSELL CO SCH DIST,0,False
1725680,MEREDOSIA CHAMBERSBG COMMUNITY UNIT,2,False
5100093,,4,False
3415090,SOMERVILLE BORO SCH DIST,2,False
3819410,WEST FARGO SCH DIST 6,4,False
2500067,MANCHESTER ESSEX REGIONAL SCHOOL DIS,2,False
3900312,"ARTS ACADEMY, THE",0,False
0400258,"CARDEN OF TUCSON, INC.",0,False
4224570,UPPER ST CLAIR TWP SCHOOL DIST,2,False
4831290,MOODY IND SCH DIST 910,0,False
3400990,ATLANTIC CO VOC SCHOOL,2,False
3904527,CARROLLTON EX VLG SCHOOL DIST,4,False
0400298,LEGACY SCHOOLS,0,False
4815930,CRYSTAL CITY IND SCH DIST 901,0,False
2303210,BLUE HILL TOWN SCHS,2,False
1305100,TREUTLEN CO SCH DIST,0,False
4000023,MCCURTIN COUNTY EDUCATIONAL COOP,3,True
2500061,,4,False
2911940,MID-BUCHANAN SCH DIST R 5,4,False
4025500,RATTAN SCH DIST 1,0,False
4702640,MARION CO SCH DIST,4,False
5100061,,4,False
0631950,READY SPGS UNION ELEM SCH DIST,2,False
4809360,BANDERA IND SCH DIST,4,False
2709330,CLEVELAND IND SCHOOL DIST 391,0,False
4004470,BISHOP SCH DIST 49,4,False
2707110,BROWNS VALLEY IND SCHOOL DIST 801,0,False
3905160,TRI COUNTY JT VOC SCH DIST,4,False
3622440,PARISHVILLE-HOPKINTON CTL SCHOOL DIS,0,False
3418090,WOODBINE BORO SCH DIST,0,False
4703600,ROBERTSON CO SCH DIST,4,False
3904683,FAIRFIELD EDUCATIONAL SERVICE CENTER,2,False
4219920,RADNOR TWP SCH DIST,2,False
1807020,COWAN COMM SCHOOL CORP,4,False
3021330,POTOMAC ELEM DIST 11,4,False
4102800,CENTENNIAL SCH DIST 28 JOINT,4,False
1810410,SOUTH KNOX SCHOOL CORP,4,False
2104200,MONROE CO SCH DIST,0,False
1911850,FORT MADISON COMM SCH DIST,4,False
2623160,MASON CO EASTERN SCH DIST,0,False
1804350,HANOVER COMM SCH CORP,2,False
0400145,"GEM CHARTER SCHOOL, INC.",0,False
2200660,FRANKLIN PARISH SCH DIST,0,False
5503030,CUBA CITY SCHOOL DISTRICT,4,False
4831890,MULESHOE IND SCH DIST 901,4,False
3629520,VALLEY STREAM CENTRAL HIGH SCHOOL DI,2,False
4224870,WARRIOR RUN SCHOOL DIST,4,False
3615270,INDIAN LAKE CENTRAL SCH,2,False
2600319,BINGHAM ACADEMY,0,False
0100930,COVINGTON CO SCH DIST,4,False
3604530,BEMUS PT CENTRAL SCHOOL DIST,4,False
3104100,BLAIR PUB SCHOOL DIST 1,2,False
1100007,COMMUNITY ACADEMY PUBLIC CHARTER SCH,2,False
1724000,MAERCKER SCHOOL DISTRICT 60,2,False
1800005,,4,False
4825590,KERRVILLE IND SCH DIST 903,2,False
1724060,MAHOMET COMMUNITY UNIT SCHOOL DISTRI,4,False
3409550,NORTH WARREN REG SCH DIST,2,False
4844040,VERIBEST INDEPENDENT SCH DISTRICT 90,4,False
1700221,,4,False
3501500,LAS CRUCES SCH DIST,0,False
1926820,SOUTHEAST POLK COMM SCH DIST,4,False
3401830,BLOOMFIELD TOWN SCH DIST,2,False
3608160,CONNETQUOT CTL SCH DIST,2,False
3700128,GRAY STONE DAY,0,False
0603610,BAKER VALLEY UNIF SCH DIST,4,False
3900058,GREATER CINCINNATI COMMUNITY,0,False
3174400,NORTH LOUP SCOTIA SCH 39-0501,4,False
5509660,MINERAL POINT SCHOOL DIST,4,False
4280050,STEEL CENTER VOCATION,2,False
2102300,GRAYSON CO SCH DIST,0,False
0610860,DELANO JT UNION HIGH SCHOOL DIST,0,False
3600122,,4,False
3623160,PITTSFORD CENTRAL SCH,2,False
3700960,COLUMBUS CO SCH,0,False
4834650,PERRYTON IND SCH DIST 901,4,False
4800030,NORTH HILLS SCHOOL,0,False
5500720,BALDWIN-WOODVILLE JT SCH DIST 4,4,False
4846440,WOODVILLE IND SCH DIST 903,4,False
4826160,LA MARQUE IND SCH DIST 904,2,False
0103540,WINFIELD CTY SCH DIST,0,False
0637770,SPRINGVILLE UNION EL SCH DIST,0,False
5306360,ORIENT SCH DIST 65,0,False
0900002,,4,False
2311250,SCHOOL ADMIN DIST 31,4,False
2505910,HARWICH TOWN SCH,2,False
3132280,BURT CO DIST 31,2,True
4842000,SWEET HOME IND SCH DIST 905,2,False
3403900,DEPTFORD TWP SCH DIST,4,False
2100270,BARDSTOWN IND SCH DIST,4,False
5500810,BARABOO SCHOOL DISTRICT,4,False
3800040,DAKOTA PRAIRIE SCHOOL DISTRICT 1,2,False
0507990,HOXIE PUBLIC SCHOOL DISTRICT 46,0,False
3900195,,4,True
3702640,LEXINGTON CITY SCHOOLS,0,False
0629640,PALO VERDE UNIF SCH DIST,4,False
2609570,CHIPPEWA VALLEY SCH DIST,4,False
5500045,,4,False
0640230,TWIN HILLS UNION ELEM SCH DIST,4,False
2920490,MARYVILLE SCH DIST R 2,2,False
1602850,SALMON SCH DIST 291,4,False
4818150,EDGEWOOD IND SCH DIST 905,0,False
3628050,STARPOINT CTL SCH DIST,4,False
4834410,PAWNEE IND SCH DIST 902,2,False
4503690,SUMTER CO SCHOOL DISTRICT 17,4,False
4827960,LOMETA IND SCH DIST 902,4,False
3305310,NEWPORT TOWN SCH DIST,4,False
3156490,SYBRANT SCH DIST 77,2,True
0619620,KEYES UNION ELEM SCH DIST,0,False
0611110,DESERT SANDS UNIFIED SCHOOL DIST,4,False
3625170,RUSH-HENRIETTA CENTRAL SCH DIST,2,False
2636150,WHITE PINE SCH DIST 7,2,True
2707470,CANBY IND SCH DIST 891,0,False
0514010,WEST FORK SCH DIST 141,0,False
3401110,AVALON BORO SCH DIST,2,False
3603030,ANDOVER CENTRAL SCH DIST,0,False
3910005,JACKSON CENTER LOCAL SCH DIST,2,False
2609560,CHIPPEWA HILLS SCH DIST,4,False
3171850,SCOTTS BLUFF CO SD 005,4,True
