LEAID,NAME,cluster,label
5007800,STOWE SCHOOL DISTRICT,0,False
0400623,PINNACLE EDUCATION-FA  INC.,1,True
0406120,PEACH SPRINGS UNIFIED DISTRICT,4,False
2508760,NORTH BROOKFIELD,4,False
3413050,PISCATAWAY TOWNSHIP,2,False
4280400,SOMERSET COUNTY TECHNOLOGY CENTER,2,False
2923490,PALMYRA R-I,2,False
2700190,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,0,False
2600327,HOSPITALITY ACADEMY OF ST. CLAIR COUNTY,2,True
2629940,ROCHESTER COMMUNITY SCHOOL DISTRICT,4,False
0803120,FREMONT RE-3,4,False
3900381,LIFE SKILLS CENTER OF COLUMBUS SOUTHEAST,0,False
2700238,SOCRATES,3,False
4828350,LOUISE ISD,4,False
3904365,BROOKLYN CITY,2,False
1800390,BATESVILLE COMMUNITY SCH CORP,4,False
4832730,NEWTON ISD,4,False
3904531,COLDWATER EXEMPTED VILLAGE,4,False
2603990,BARAGA AREA SCHOOLS,0,False
3700127,QUEEN'S GRANT COMMUNITY,0,False
2607560,BYRON CENTER PUBLIC SCHOOLS,4,False
3302400,COLEBROOK SCHOOL DISTRICT,4,False
2600957,LINCOLN-KING ACADEMY,0,True
2902850,ADRIAN R-III,4,False
2600310,PREVAIL ACADEMY,0,False
2703060,ALEXANDRIA PUBLIC SCHOOL DISTRICT,0,False
4801400,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,0,False
1929760,WAPSIE VALLEY COMM SCHOOL DISTRICT,4,False
5515480,BIG FOOT UHS SCHOOL DISTRICT,2,False
1602610,PLEASANT VALLEY ELEM DIST,0,False
2010170,ONAGA-HAVENSVILLE-WHEATON,0,False
4807890,ALLEN ISD,2,False
5104050,WINCHESTER CITY PBLC SCHS,2,False
5512960,RICHLAND SCHOOL DISTRICT,4,False
0601328,PETALUMA CITY ELEMENTARY/JOINT UNION HIGH,4,False
4824730,JEFFERSON ISD,4,False
2628020,PICKFORD PUBLIC SCHOOLS,0,False
4009000,CRESCENT,4,False
5007860,STRATTON SCHOOL DISTRICT,0,False
2501800,AGAWAM,4,False
3904613,NEW MIAMI LOCAL,0,False
5099923,FRANKLIN CENTRAL SUPERVISORY UNION,4,False
5001860,ATHENS SCHOOL DISTRICT,4,False
0900360,BOLTON SCHOOL DISTRICT,2,False
0400436,WILDCAT SECONDARY SCHOOL,0,True
2733420,ST. ANTHONY-NEW BRIGHTON SCHOOLS,4,False
4611280,CASTLEWOOD SCHOOL DISTRICT 28-1,4,False
2503270,CAMBRIDGE,2,False
4812700,CANADIAN ISD,2,False
4206550,CONEWAGO VALLEY SD,2,False
0503630,BRINKLEY SCHOOL DISTRICT,4,False
4650670,NEW UNDERWOOD SCHOOL DISTRICT 51-3,4,False
4203000,BANGOR AREA SD,2,False
3700300,AVERY COUNTY SCHOOLS,0,False
2700291,EAST RANGE ACADEMY OF TECH &SCIENCE,0,False
4835570,BUSHLAND ISD,2,False
1806120,MADISON CONSOLIDATED SCHOOLS,4,False
3200060,CLARK COUNTY SCHOOL DISTRICT,2,False
3302910,EPSOM SCHOOL DISTRICT,4,False
2500033,LOWELL MIDDLESEX ACADEMY CHARTER (DISTRICT),4,False
2700150,CLINTON-GRACEVILLE-BEARDSLEY,0,False
5512480,RAYMOND #14 SCHOOL DISTRICT,2,False
4801410,BOB HOPE SCHOOL,4,False
3501980,MESA VISTA CONSOLIDATED SCHOOLS,0,False
0903535,REGIONAL SCHOOL DISTRICT 13,2,False
3500930,ESTANCIA MUNICIPAL SCHOOLS,0,False
3013890,HELMVILLE ELEM,4,False
3904533,COVINGTON EXEMPTED VILLAGE,4,False
1701387,WESTERN CUSD 12,4,False
3808460,GRENORA 99,4,False
3000064,POWELL,1,False
3628710,TIOGA CENTRAL SCHOOL DISTRICT,0,False
4204230,BRISTOL TOWNSHIP SD,2,False
5514610,STURGEON BAY SCHOOL DISTRICT,2,False
2800960,CHICKASAW CO SCHOOL DIST,0,False
2505220,GEORGETOWN,2,False
1729040,NORWOOD ESD 63,4,False
5006300,OTTER VALLEY UHSD 8,0,False
2104290,MORGAN COUNTY,0,False
0905371,NORWICH FREE ACADEMY,4,False
1810980,SPRINGS VALLEY COM SCHOOL CORP,4,False
1200030,ALACHUA,4,False
1811100,M S D STEUBEN COUNTY,4,False
4017190,LATTA,4,False
0904590,TORRINGTON SCHOOL DISTRICT,4,False
1739660,UNION SD 81,2,False
0611460,DOWNEY UNIFIED,0,False
4502310,GREENVILLE 01,4,False
3401920,BOGOTA,2,False
4800287,TEXAS ELEMENTARY SCHOOL OF THE ARTS,0,False
5004680,HINESBURG SCHOOL DISTRICT,0,False
1705640,BELLEVILLE TWP HSD 201,2,False
1808220,NORTHERN WELLS COM SCHOOLS,0,False
3904634,GOSHEN LOCAL,4,False
2500002,SPENCER-E BROOKFIELD,4,False
3700027,C G WOODSON SCH OF CHALLENGE,4,False
4100020,NORTH SANTIAM SD 29J,4,False
5306390,ORONDO SCHOOL DISTRICT,4,False
5604120,LARAMIE COUNTY SCHOOL DISTRICT #2,0,False
4280060,BERKS CTC,2,False
1911070,ESTHERVILLE LINCOLN CENTRAL COM SCH DIST,4,False
3009510,EAST GLACIER PARK ELEM,4,False
3400721,CAMDENS PRIDE CHARTER SCHOOL,0,False
3904597,WAYNESFIELD-GOSHEN LOCAL,4,False
5100026,N VIRGINIA REG SPEC ED PGM,3,False
3501740,LOVINGTON MUNICIPAL SCHOOLS,0,False
2626100,NOTTAWA COMMUNITY SCHOOL,4,False
1704800,AVOCA SD 37,2,False
1736840,SOUTH WILMINGTON CCSD 74,2,False
4800269,PEAK PREPARATORY SCHOOL,0,False
2929580,STOUTLAND R-II,4,False
2634470,UTICA COMMUNITY SCHOOLS,0,False
2927540,SARCOXIE R-II,4,False
4503210,ORANGEBURG 05,4,False
4029520,TANNEHILL,4,False
3000076,SILVER BOW,1,False
2617880,HARTFORD PUBLIC SCHOOL DISTRICT,0,False
2011400,SATANTA,2,False
1742060,WETHERSFIELD CUSD 230,4,False
5100109,MASSANUTTEN GOVERNOR'S SCH,3,False
1500030,HAWAII DEPARTMENT OF EDUCATION,0,False
1801560,CENTERVILLE-ABINGTON COM SCHS,4,False
2500014,CHESTERFIELD-GOSHEN,4,False
0400789,LIBERTY ARTS ACADEMY PUBLIC CHARTER ELEMENTARY SCHOOL,0,False
2905250,BLOOMFIELD R-XIV,4,False
0803000,CLEAR CREEK SCHOOL DISTRICT NO. RE-1,2,False
2626760,ORCHARD VIEW SCHOOLS,0,False
2700016,RUNESTONE AREA ED. DISTRICT,2,False
3900231,LIFE SKILLS CENTER OF TOLEDO,0,False
1700006,IDJJ SCH DIST 428,3,False
3904557,PAULDING EXEMPTED VILLAGE,4,False
3900575,CINCINNATI PREPARATORY AND FITNESS ACADEMY,0,False
0600038,MATTOLE UNIFIED,0,False
1718450,HARVEY SD 152,0,False
3910005,JACKSON CENTER LOCAL,4,False
3701950,HALIFAX COUNTY SCHOOLS,0,False
1930510,WAUKEE COMM SCHOOL DISTRICT,2,False
0600143,SANTA CRUZ COUNTY ROP,4,False
0800269,MONTROSE RE-1J,1,False
5304200,LAKE STEVENS SCHOOL DISTRICT,4,False
0403290,GANADO UNIFIED SCHOOL DISTRICT,0,False
4900041,ENTHEOS ACADEMY,0,False
2700130,BLUE EARTH AREA PUBLIC SCHOOL,0,False
3100022,NORTH PLATTE PUBLIC SCHOOLS,4,False
2680504,BAY-ARENAC ISD,2,False
1700322,HENRY-STARK COUNTY SPEC ED DIST,4,False
0409090,WELLTON ELEMENTARY DISTRICT,0,False
0100012,BOAZ CITY,4,False
2201350,RICHLAND PARISH,4,False
5099957,BLUE MOUNTAIN SUPERVIORY DISTRICT,1,False
2680160,BERRIEN RESA,2,False
0100173,COMPASS ACADEMY,3,False
0607020,CALISTOGA JOINT UNIFIED,2,False
1300930,CATOOSA COUNTY,4,False
4820460,GARY ISD,2,False
3301650,BARRINGTON SCHOOL DISTRICT,2,False
0500005,OZARKS UNLITD. RESOURCE COOP,0,False
3701260,DURHAM PUBLIC SCHOOLS,4,False
2928740,SPARTA R-III,4,False
3417730,WESTAMPTON TOWNSHIP,2,False
0511820,PRESCOTT SCHOOL DISTRICT,0,False
0400414,ACADEMY OF BUILDING INDUSTRIES  INC.,0,False
3904446,NEW BOSTON LOCAL,4,False
3900064,MID-OHIO ESC,2,False
2600019,SUPERIOR CENTRAL SCHOOLS,4,False
3414580,SALEM COUNTY VOCATIONAL S,4,False
1731890,PLEASANT HILL CUSD 3,4,False
4212690,KENNETT CONSOLIDATED SD,2,False
2504750,ESSEX AGRICULTURAL TECHNICAL,4,True
2612660,EASTON TOWNSHIP S/D #6,0,False
2302280,ALEXANDER SCHOOL DEPARTMENT,4,False
4826610,LAMESA ISD,4,False
4104500,EAGLE POINT SD 9,4,False
5900165,,4,False
2927450,OREARVILLE R-IV,2,False
0512480,SLOAN-HENDRIX SCHOOL DIST.,0,False
4660450,REDFIELD SCHOOL DISTRICT 56-4,4,False
4002720,ALINE-CLEO,4,False
0600133,SANTA BARBARA COUNTY ROP,4,False
2600069,CONCORD ACADEMY BOYNE,0,False
2503060,BRIMFIELD,2,False
1802160,CLINTON PRAIRIE SCHOOL CORP,4,False
0400043,NEW SCHOOL FOR THE ARTS,0,False
4108100,SANTIAM CANYON SD 129J,4,False
1809630,ROCHESTER COMMUNITY SCH CORP,4,False
1810870,SOUTHWEST DUBOIS CO SCH CORP,4,False
0629190,OWENS VALLEY UNIFIED,2,False
1700308,THREE RIVERS EFE SYSTEM,0,False
2744070,WINONA AREA PUBLIC SCHOOL DISTRICT,4,False
5005220,LOWELL SCHOOL DISTRICT,0,False
0400206,DESERT SPRINGS ACADEMY,0,False
5100090,ALBEMARLE CO PBLC SCHS,2,False
2600120,ST. CLAIR COUNTY LEARNING ACADEMY,0,False
4200823,ARISE ACADEMY CHARTER HIGH SCHOOL,2,False
4826850,LASARA ISD,0,False
2507410,MASCONOMET,2,False
4031380,WAINWRIGHT,0,False
4010200,DRUMRIGHT,4,False
3630540,WEST BABYLON UNION FREE SCHOOL DISTRICT,4,False
4800093,DALLAS COUNTY JUVENILE JUSTICE,2,False
3407260,HILLSDALE,2,False
5900142,,4,False
4840770,SOMERVILLE ISD,4,False
3172335,JOHNSON-BROCK PUBLIC SCHOOLS,2,False
0400325,SUPERIOR SCHOOL,0,True
5099920,FRANKLIN NORTHEAST SUPERVISORY UNION,4,False
4822050,HALE CENTER ISD,0,False
3608280,COPENHAGEN CENTRAL SCHOOL DISTRICT,0,False
3617730,LONG BEACH CITY SCHOOL DISTRICT,2,False
2608130,CARSON CITY-CRYSTAL AREA SCHOOLS,0,False
3414100,ROCKAWAY BOROUGH,2,False
4900130,UTAH VIRTUAL ACADEMY,0,False
3008730,DEERFIELD ELEM,4,False
3700178,WAMY COMM ACTION INC,4,False
5002760,BRUNSWICK SCHOOL DISTRICT,0,False
4844470,BRAZOS ISD,4,False
1904680,BELMOND-KLEMME COMM SCHOOL DISTRICT,2,False
4000068,CHISHOLM TRAIL TECHNOLOGY CTR,2,False
4209120,ELIZABETHTOWN AREA SD,2,False
3904854,MERCER COUNTY ESC,4,False
3000091,DEPT OF CORRECTIONS-YOUTH,3,False
4676680,WAUBAY SCHOOL DISTRICT 18-3,4,False
4109690,PINE CREEK SD 5,0,False
3004200,BLOOMFIELD ELEM,0,False
3305670,PIERMONT SCHOOL DISTRICT,2,False
0400244,CHOICE EDUCATION AND DEVELOPMENT CORPORATION - SEQUOIA CHART,0,False
4823190,HIGHLAND ISD,2,False
1303480,MADISON COUNTY,4,False
2306180,GREENBUSH SCHOOL DEPARTMENT,4,False
3403210,CLEARVIEW REGIONAL,4,False
3630900,WEST VALLEY CENTRAL SCHOOL DISTRICT,0,False
2602040,ALBA PUBLIC SCHOOLS,4,False
4830300,MERIDIAN ISD,4,False
2101260,CLINTON COUNTY,0,False
2791447,KITTSON CENTRAL SCHOOL DISTRICT,4,False
1812150,WABASH CITY SCHOOLS,0,False
1700012,QUINCY AREA VOC CTR,2,False
0605400,BLUE LAKE UNION ELEMENTARY,4,False
5516470,WESTON SCHOOL DISTRICT,4,False
5509660,MINERAL POINT SCHOOL DISTRICT,4,False
0631050,PLEASANT VIEW ELEMENTARY,0,False
0619540,KERN UNION HIGH,4,False
2791353,RIVER BEND EDUCATION DISTRICT,4,False
0800228,ARAPAHOE 2 SHERIDAN,1,False
2314767,RSU 74/MSAD 74,4,False
0200007,ALEUTIANS EAST BOROUGH SCHOOL DISTRICT,0,False
3176590,SHELBY PUBLIC SCHOOLS,2,False
4200759,TRUEBRIGHT SCIENCE ACADEMY CS,2,False
1304350,RANDOLPH COUNTY,4,False
2509090,EDGARTOWN,2,False
1723640,BROOKLYN UD 188,0,False
2614520,FLINT CITY SCHOOL DISTRICT,0,False
4020640,MOYERS,0,False
2608430,CASSOPOLIS PUBLIC SCHOOLS,4,False
3704530,TRANSYLVANIA COUNTY SCHOOLS,4,False
5099930,ORANGE WINDSOR SUPVISORY UNION,2,False
0400047,SALT RIVER PIMA-MARICOPA  COMMUNITY SCHOOLS,4,False
4000073,MID-AMERICA TECHNOLOGY CENTER,2,False
4106740,JEFFERSON COUNTY SD 509J,0,False
3630600,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,0,False
5004110,FRANKLIN SCHOOL DISTRICT,0,False
0101770,HOUSTON COUNTY,4,False
1909120,DIKE-NEW HARTFORD COMM SCHOOL DISTRICT,4,False
1703600,ALTON CUSD 11,4,False
2511050,SOUTHERN WORCESTER COUNTY REGIONAL VOCATIONAL TECHNICAL,4,False
1700051,IROQUOIS SPECIAL EDUCATION,2,False
0400786,WEST VALLEY ARTS AND TECHNOLOGY ACADEMY  INC.,0,False
2700170,LAKE SUPERIOR HIGH SCHOOL,0,True
1730870,PATOKA CUSD 100,4,False
5307770,SELAH SCHOOL DISTRICT,0,False
2801320,DESOTO CO SCHOOL DIST,4,False
3620220,NAPLES CENTRAL SCHOOL DISTRICT,4,False
4202310,ALLEGHENY-CLARION VALLEY SD,4,False
3613770,HARRISVILLE CENTRAL SCHOOL DISTRICT,0,False
2705850,BLUFFVIEW MONTESSORI,0,False
2801590,GREENE COUNTY SCHOOL DISTRICT,4,False
4703060,MOORE COUNTY,4,False
3100091,FULLERTON PUBLIC SCHOOLS,2,False
1807900,NORTH MONTGOMERY COM SCH CORP,4,False
2000348,DONIPHAN WEST SCHOOLS,0,False
2602790,ANCHOR BAY SCHOOL DISTRICT,4,False
2923760,NORTH PEMISCOT CO. R-I,4,False
1802520,CULVER COMMUNITY SCHOOLS CORP,4,False
2105610,TRIMBLE COUNTY,4,False
3411130,NEPTUNE CITY,2,False
3170710,FREMONT PUBLIC SCHOOLS,4,False
4102780,CASCADE SD 5,4,False
3905056,NORTH CENTRAL LOCAL,4,False
5003780,ENOSBURGH TOWN SCHOOL DISTRICT,0,False
4817550,DRISCOLL ISD,4,False
4289300,COLONIAL IU 20,4,False
0608370,CHICO UNIFIED,4,False
3409630,MANVILLE BOROUGH,2,False
4700690,CLEVELAND,4,False
2312140,SEDGWICK SCHOOL DEPARTMENT,2,False
0691136,AROMAS/SAN JUAN UNIFIED,2,False
4801399,HAMPTON PREPARATORY,0,False
0513230,JACKSON CO. SCHOOL DISTRICT,4,False
4845950,WILLS POINT ISD,4,False
4704290,UNION COUNTY,0,False
1200120,BRADFORD,4,False
0607980,CENTRAL UNION ELEMENTARY,0,False
0603300,ATASCADERO UNIFIED,2,False
3816470,SAWYER 16,4,False
3011790,GALLATIN GATEWAY ELEM,4,False
5000006,ESSEX COMMUNITY EDUCATION CTR,0,False
1719560,HOMEWOOD FLOSSMOOR CHSD 233,2,False
4827090,LEFORS ISD,2,False
3006330,CHOTEAU H S,4,False
0400377,WEST GILBERT CHARTER MIDDLE SCHOOL  INC.,0,False
2804500,WATER VALLEY SCHOOL DISTRICT,0,False
0400107,INTERNATIONAL COMMERCE SECONDARY SCHOOLS  INC.,0,False
2802550,LEE COUNTY SCHOOL DISTRICT,4,False
5300017,CLOVER PARK TECHNICAL COLLEGE,4,False
2103900,MAYFIELD INDEPENDENT,0,False
0400211,MARY ELLEN HALVORSON EDUCATIONAL FOUNDATION. DBA: TRI-CITY P,0,False
3616960,NORTH WARREN CENTRAL SCHOOL DISTRICT,2,False
2600196,CENTER ACADEMY,0,True
5500053,INLAND SEAS SCHOOL OF EXPEDITIONARY LRNG AGENCY,4,True
2916620,KINGSTON 42,4,False
1807140,MOORESVILLE CON SCHOOL CORP,0,False
0901360,EASTERN CONNECTICUT REGIONAL,4,False
1100004,CARLOS ROSARIO INTERNATIONAL PCS,4,False
2721540,MORRIS PUBLIC SCHOOL DISTRICT,4,True
2309330,ORRINGTON SCHOOL DEPARTMENT,4,False
4018900,MAPLE,4,False
2101980,FRANKFORT INDEPENDENT,4,False
0902220,LITCHFIELD SCHOOL DISTRICT,2,False
2305280,EAST MILLINOCKET SCHOOL DEPARTMENT,2,False
4200814,VIDA CHARTER SCHOOL,2,False
0405070,MINGUS UNION HIGH SCHOOL DISTRICT,2,False
2910520,LAKELAND R-III,4,False
0621330,LEMON GROVE,4,False
0409630,YUMA UNION HIGH SCHOOL DISTRICT,4,False
4680440,HIGHMORE-HARROLD 34-2,2,False
3178810,WINNEBAGO PUBLIC SCHOOLS,0,False
0624630,MERCED RIVER UNION ELEMENTARY,4,False
3412180,OLD TAPPAN,2,False
4032010,WAYNE,0,False
0400093,SKYVIEW SCHOOL  INC.,0,False
4016740,KREMLIN-HILLSDALE,4,False
0800267,LARIMER R-3 PARK,1,False
3631050,WESTMORELAND CENTRAL SCHOOL DISTRICT,4,False
3901339,L. HOLLINGWORTH SCHOOL FOR TALENTED AND GIFTED,0,False
2200149,RSD-MARTIN LUTHER KING JR. NEIGHBORHOOD ASSOC.,4,True
3100097,MORRILL PUBLIC SCHOOLS,4,False
0600138,SAN DIEGO COUNTY ROP,4,False
5509000,MELROSE-MINDORO SCHOOL DISTRICT,4,False
2800001,MISSISSIPPI STATE HOSPITAL,3,False
3910032,WOOSTER CITY,4,False
1725620,MENDOTA CCSD 289,4,False
2306540,HERSEY SCHOOL DEPARTMENT,4,True
0628470,ONTARIO-MONTCLAIR ELEMENTARY,0,False
2635730,WEBBERVILLE COMMUNITY SCHOOLS,4,False
1811370,TIPPECANOE VALLEY SCHOOL CORP,4,False
1926790,SOUTH WINNESHIEK COMM SCHOOL DISTRICT,4,False
1730160,OREGON CUSD 220,4,False
2104620,OWSLEY COUNTY,0,False
4702130,JOHNSON CITY,4,False
2700116,WORLD LEARNER CHARTER SCHOOL,0,False
4200047,WONDERLAND CS,2,False
4838100,ROUND TOP-CARMINE ISD,2,False
3013830,HELENA H S,4,False
2616080,GODFREY-LEE PUBLIC SCHOOLS,0,False
2802280,JONES CO SCHOOL DIST,4,False
5100810,CHESAPEAKE CITY PBLC SCHS,4,False
4012420,GARBER,4,False
3480280,SOMERSET COUNTY EDUCATION,2,False
3904371,CANTON CITY,0,False
4009060,CROOKED OAK,4,False
3620400,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,2,False
5500027,COOPERATIVE ED SERV AGCY 06,1,False
0400770,IMAGINE PREPARATORY HIGH SCHOOL AT SURPRISE  LLC,2,False
2906030,BRUNSWICK R-II,2,False
0634230,SAN BRUNO PARK ELEMENTARY,2,False
1300600,BUFORD CITY,2,False
3904724,BEAVERCREEK CITY,2,False
3400049,RED BANK CHARTER SCHOOL,4,False
1700106,HERITAGE CUSD 8,4,False
0601351,CENTER FOR ADVANCED RESEARCH & TECHNOLOGY (CART) JOINT POWER,2,False
2305400,EDGECOMB SCHOOL DEPARTMENT,2,False
4607670,SOUTH CENTRAL 26-5,4,False
5307560,ROSALIA SCHOOL DISTRICT,0,False
2502970,BREWSTER,2,False
2500001,QUABBIN,4,False
3904892,BENTON CARROLL SALEM LOCAL,4,False
4503060,OCONEE 01,4,False
4224210,UNIONVILLE-CHADDS FORD SD,2,False
3013040,GREAT FALLS ELEM,4,False
1304410,ROCKDALE COUNTY,4,False
3680180,CAYUGA-ONONDAGA BOCES,3,False
4814520,COLDSPRING-OAKHURST CISD,2,False
4216170,MOUNT PLEASANT AREA SD,4,False
3904410,HAMILTON CITY,0,False
4028110,SPAVINAW,4,False
5303930,KENNEWICK SCHOOL DISTRICT,0,False
5300330,BAINBRIDGE ISLAND SCHOOL DISTRICT,4,False
2680400,GENESEE ISD,4,False
0626100,MOUNTAIN EMPIRE UNIFIED,4,False
3880240,SOUTHWEST SPECIAL ED UNIT,4,False
3900217,VIRTUAL COMMUNITY SCHOOL OF OHIO,0,False
2502400,BEDFORD,4,False
1742240,NORTH GREENE CUSD 3,0,False
4621400,FREDERICK AREA SCHOOL DISTRICT 06-2,4,False
5605302,SWEETWATER COUNTY SCHOOL DISTRICT #1,2,False
5303540,HIGHLINE SCHOOL DISTRICT,4,False
0400074,KINGMAN ACADEMY OF LEARNING,0,False
5300006,PUGET SOUND EDUCATIONAL SERVICE DISTR,4,False
1920940,NORTH SCOTT COMM SCHOOL DISTRICT,4,False
4218660,PENN-TRAFFORD SD,4,False
3418270,WOODLYNNE BOROUGH,0,False
4808160,AMHERST ISD,4,False
1803480,FAIRFIELD COMMUNITY SCHOOLS,4,False
4503420,DEPT OF JUVENILE JUSTICE,3,False
5307470,ROCHESTER SCHOOL DISTRICT,0,False
3904377,CLAYMONT CITY,0,False
1920820,NORTH LINN COMM SCHOOL DISTRICT,4,False
2931920,WHEATLAND R-II,4,False
5000028,DEPARTMENT OF CORRECTIONS,1,False
1712390,DODDS CCSD 7,0,False
4200038,IMHOTEP INSTITUTE CHS,2,False
4830060,MEDINA VALLEY ISD,4,False
3020070,PARK CITY H S,4,False
2009960,NEWTON,4,False
3904982,STARK COUNTY ESC,2,False
1700195,LEE/OGLE ROE,4,False
3014610,HOT SPRINGS ELEM,4,True
5506540,HOLMEN SCHOOL DISTRICT,4,False
3611760,GARDEN CITY UNION FREE SCHOOL DISTRICT,2,False
2629120,PORTLAND PUBLIC SCHOOL DISTRICT,0,False
2700038,PINE TO PRAIRIE COOPERATIVE CTR.,2,False
4842030,SWEETWATER ISD,4,False
2700005,UNITED SOUTH CENTRAL SCHOOL DIST.,0,False
3904518,ADA EXEMPTED VILLAGE,4,False
5508820,MARSHFIELD SCHOOL DISTRICT,4,False
3900234,SOUTHWEST LICKING DIGITAL ACAD,0,False
3700132,THE HAWBRIDGE SCHOOL,0,False
4823790,HUDSON ISD,0,False
1200930,INDIAN RIVER,2,False
1800150,ANDERSON COMMUNITY SCHOOL CORP,0,False
0400431,A CHILD'S VIEW SCHOOL  INC.,0,True
1303240,LANIER COUNTY,0,False
4015480,INOLA,4,False
4800098,JEAN MASSIEU ACADEMY,0,False
2612560,EAST JORDAN PUBLIC SCHOOLS,4,False
4840740,SOMERSET ISD,0,False
0900026,DEPARTMENT OF SOCIAL SERVICES,1,False
4226370,WILKINSBURG BOROUGH SD,4,False
0605010,BIG VALLEY JOINT UNIFIED,4,False
4010590,EDMOND,2,False
5506480,HILLSBORO SCHOOL DISTRICT,4,False
3813920,NEW TOWN 1,4,False
3605220,BRADFORD CENTRAL SCHOOL DISTRICT,0,False
5602370,CROOK COUNTY SCHOOL DISTRICT #1,4,False
4840680,SOUTH SAN ANTONIO ISD,0,False
0400264,SANTA CRUZ VALLEY OPPORTUNITIES IN EDUCATION  INC.,0,False
4610320,CANISTOTA SCHOOL DISTRICT 43-1,4,False
3615060,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT,2,False
1303660,MILLER COUNTY,4,False
1722980,LINCOLN ESD 27,4,False
4600045,GROTON AREA SCHOOL DISTRICT 06-6,2,False
4810500,BLOOMINGTON ISD,4,False
5400030,BARBOUR COUNTY SCHOOLS,0,False
5004960,JAY/WESTFIELD JOINT ELEMENTARY,2,False
4218300,OXFORD AREA SD,2,False
4900144,MARIA MONTESSORI ACADEMY,3,False
5510830,OAK CREEK-FRANKLIN SCHOOL DISTRICT,4,False
0802850,"CENTER CONSOLIDATED SCHOOL DISTRICT NO. 26 JT., OF THE COUNT",0,False
3900503,CONSTELLATION SCHOOLS: WESTPARK COMMUNITY MIDDLE,0,False
3501410,JEMEZ VALLEY PUBLIC SCHOOLS,0,False
0606960,CALIENTE UNION ELEMENTARY,4,False
1602310,MURTAUGH JOINT DISTRICT,0,False
2618330,HIGHLAND PARK CITY SCHOOLS,0,False
5501680,BRILLION SCHOOL DISTRICT,4,False
2916190,JEFFERSON CITY,2,False
3904796,SYMMES VALLEY LOCAL,0,False
3904680,MARGARETTA LOCAL,4,False
4829280,MASON ISD,4,False
5101890,HENRICO CO PBLC SCHS,4,False
2804290,TUNICA COUNTY SCHOOL DISTRICT,4,False
3600988,EVERGREEN CHARTER SCHOOL,4,False
4900052,PARADIGM HIGH SCHOOL,4,False
5513230,SAINT CROIX FALLS SCHOOL DISTRICT,2,False
2201290,RAPIDES PARISH,4,False
0807140,"SCHOOL DISTRICT NO. RE-20, WELDON VALLEY",0,False
3018060,MCLEOD ELEM,4,False
0600061,RIVERBANK UNIFIED,4,False
4200131,KHEPERA CS,2,False
0101260,ELBA CITY,0,False
1740480,WABASH & OHIO VALLEY SP ED DIST,4,False
3627330,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,4,False
2634440,UNIONVILLE-SEBEWAING AREA S.D.,0,False
2803240,NORTH PIKE SCHOOL DIST,0,False
3900470,HORIZON SCIENCE ACADEMY-CLEVELAND MIDDLE SCHOOL,0,False
4023580,PAWHUSKA,4,False
4008850,COWETA,4,False
5305010,MERIDIAN SCHOOL DISTRICT,0,False
3401770,BLACK HORSE PIKE REGIONAL,4,False
3816090,ROOSEVELT 18,4,False
3628950,TROY CITY SCHOOL DISTRICT,4,False
3104870,CEDAR BLUFFS PUBLIC SCHOOLS,2,False
0614820,GALT JOINT UNION HIGH,4,False
4020280,MOORELAND,4,False
4835700,PRAIRIE LEA ISD,4,False
1808940,PIONEER REGIONAL SCHOOL CORP,4,False
2913080,GRAIN VALLEY R-V,2,False
2702910,WALKER-HACKENSACK-AKELEY SCHL. DIST,4,False
0802490,BOULDER VALLEY SCHOOL DISTRICT NO. RE2,2,False
2607530,BYRON AREA SCHOOLS,0,False
3300041,CSI CHARTER SCHOOL,4,False
3403930,DOVER TOWN,4,False
2700245,LIGHTHOUSE ACADEMY OF NATIONS,0,False
3904483,STOW-MUNROE FALLS CITY,4,False
1701395,MERCER COUNTY SCHOOL DISTRICT 404,4,False
0618060,HUNTINGTON BEACH UNION HIGH,4,False
3904596,NEW KNOXVILLE LOCAL,4,False
0629580,PALMDALE ELEMENTARY,0,False
0100180,ATTALLA CITY,0,False
0641640,WASHINGTON UNION HIGH,0,True
3625260,RYE CITY SCHOOL DISTRICT,2,False
2911850,FAIRVIEW R-XI,4,False
3900098,SUMMIT ACADEMY MIDDLE SCHOOL-AKRON,0,False
5900050,,4,False
3904944,LUCAS LOCAL,4,False
1904320,BATTLE CREEK-IDA GROVE COMM SCHOOL DISTRICT,4,False
2513290,WRENTHAM,2,False
3608490,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,4,False
2200128,RSD-NEW ORLEANS COLLEGE PREPARATORY ACADEMIES,2,False
0102650,PELL CITY,0,False
3610890,FAIRPORT CENTRAL SCHOOL DISTRICT,4,False
4821600,GRAPE CREEK ISD,0,False
4808940,AUSTIN ISD,2,False
4503810,YORK 01,4,False
1304200,POLK COUNTY,4,False
2732700,SOUTH KOOCHICHING SCHOOL DISTRICT,0,False
1811260,TELL CITY-TROY TWP SCHOOL CORP,4,False
3602400,AFTON CENTRAL SCHOOL DISTRICT,0,False
